cd_conta,conta,2010T4,2011T1,2011T2,2011T3,2011T4,2012T1,2012T2,2012T3,2012T4,2013T1,2013T2,2013T3,2013T4,2014T1,2014T2,2014T3,2014T4,2015T1,2015T2,2015T3,2015T4,2016T1,2016T2,2016T3,2016T4,2017T1,2017T2,2017T3,2017T4,2018T1,2018T2,2018T3,2018T4,2019T1,2019T2,2019T3,2019T4,2020T1,2020T2,2020T3,2020T4,2021T1,2021T2,2021T3,2021T4,2022T1,2022T2,2022T3,2022T4,2023T1,2023T2,2023T3,2023T4,2024T1,2024T2,2024T3,2024T4,2025T1,2025T2,2025T3
2,Passivo Total,268156.000,480897.000,452540.000,496021.000,510628.000,521249.000,546889.000,595921.000,636591.000,671918.000,674362.000,719252.000,703866.000,753035.000,714582.000,783370.000,796509.000,854853.000,812393.000,883125.000,853948.000,907567.000,881837.000,923068.000,907148.000,969269.000,967789.000,912656.000,1049899.000,1072759.000,1056304.000,1110961.000,1045032.000,1332591.000,1304115.000,1391641.000,1413249.000,1905180.000,1730692.000,1788268.000,2832545.000,2835631.000,2755405.000,3125244.000,3366326.000,4024213.000,4194407.000,4436421.000,4659264.000,5131922.000,5435063.000,5634418.000,5975904.000,5723547.000,6002810.000,14906271.000,15253545.000,15343081.000,15516832.000,15516275.000
2.01,Passivo Circulante,93786.000,103256.000,79068.000,97635.000,102318.000,103212.000,107458.000,134590.000,127418.000,146211.000,148087.000,179422.000,143860.000,175809.000,142906.000,193602.000,178803.000,221701.000,198527.000,246250.000,190772.000,229483.000,212566.000,230221.000,201830.000,241510.000,256977.000,252460.000,356825.000,355966.000,360659.000,375337.000,255889.000,428398.000,420301.000,482982.000,464659.000,628035.000,576827.000,818362.000,911418.000,983446.000,864790.000,1070932.000,1519000.000,1269342.000,1433019.000,1501073.000,1635360.000,1589572.000,1703159.000,2173156.000,2292283.000,1872091.000,1986196.000,3706196.000,4517132.000,4562149.000,4272647.000,3625523.000
2.01.01,Obrigações Sociais e Trabalhistas,15383.000,16339.000,13053.000,16800.000,14861.000,11593.000,15908.000,20463.000,19726.000,13600.000,17961.000,21481.000,16892.000,13900.000,17829.000,22757.000,20130.000,17057.000,21164.000,24537.000,16668.000,17026.000,20864.000,27143.000,27863.000,21747.000,30707.000,39486.000,39722.000,30247.000,40751.000,48196.000,43111.000,31497.000,38129.000,40526.000,52944.000,30218.000,33709.000,41013.000,59269.000,45449.000,58689.000,86155.000,112773.000,76551.000,101847.000,132641.000,162115.000,89335.000,102053.000,113083.000,122497.000,96824.000,119973.000,443492.000,421810.000,423140.000,392655.000,396434.000
2.01.02,Fornecedores,28744.000,50901.000,37272.000,50050.000,37286.000,56126.000,43328.000,65165.000,35507.000,69021.000,43556.000,66115.000,34859.000,74259.000,57129.000,85972.000,70315.000,104445.000,85886.000,101743.000,64881.000,110648.000,81120.000,103050.000,66445.000,113032.000,89346.000,109014.000,104416.000,132837.000,107352.000,127548.000,110121.000,148825.000,111810.000,148756.000,134967.000,178376.000,128762.000,226053.000,399189.000,376757.000,345773.000,457912.000,574713.000,588706.000,566002.000,637509.000,671662.000,571535.000,483389.000,569095.000,834464.000,647535.000,744981.000,1771749.000,1817847.000,1641931.000,1524286.000,1552125.000
2.01.03,Obrigações Fiscais,7859.000,7766.000,5807.000,11292.000,11711.000,11588.000,8839.000,12132.000,15110.000,17217.000,10925.000,17654.000,14830.000,18950.000,11954.000,16260.000,11866.000,22531.000,12109.000,14865.000,16493.000,15264.000,16494.000,14771.000,18637.000,24098.000,18404.000,20986.000,19527.000,21202.000,16530.000,23638.000,24178.000,22747.000,21702.000,22666.000,27259.000,31083.000,20589.000,23834.000,40481.000,30742.000,30317.000,42040.000,77212.000,79142.000,56637.000,35025.000,57070.000,33384.000,52611.000,75948.000,84548.000,83409.000,69720.000,123968.000,198987.000,148720.000,169575.000,167879.000
2.01.04,Empréstimos e Financiamentos,27370.000,12813.000,12547.000,16270.000,20885.000,14059.000,25548.000,30626.000,42843.000,41226.000,60763.000,66930.000,59835.000,59680.000,49753.000,61249.000,65081.000,65718.000,67946.000,98422.000,85336.000,79799.000,65642.000,66424.000,78970.000,72385.000,88311.000,72946.000,163729.000,156354.000,162002.000,161180.000,43978.000,81827.000,153533.000,183678.000,158222.000,307081.000,292424.000,440509.000,239483.000,364786.000,216587.000,271040.000,496861.000,268463.000,345024.000,401433.000,392254.000,663004.000,642492.000,1087400.000,882205.000,747452.000,823049.000,903180.000,1476529.000,1904108.000,1741350.000,1010657.000
2.01.05,Outras Obrigações,14430.000,15437.000,10389.000,3223.000,17575.000,9846.000,13835.000,6204.000,14232.000,5147.000,14882.000,7242.000,17444.000,9020.000,6241.000,7364.000,11411.000,11950.000,11422.000,6683.000,7394.000,6746.000,28446.000,18833.000,9915.000,10248.000,30209.000,10028.000,29431.000,15326.000,34024.000,14775.000,34501.000,143502.000,95127.000,87356.000,91267.000,81277.000,101343.000,86953.000,172996.000,165712.000,213424.000,213785.000,257441.000,256480.000,363509.000,294465.000,352259.000,232314.000,422614.000,327630.000,368569.000,296871.000,228473.000,463807.000,601959.000,444250.000,444781.000,498428.000
2.01.06,Provisões,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2.01.07,Passivos sobre Ativos Não-Correntes a Venda e Descontinuados,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2.02,Passivo Não Circulante,28152.000,30069.000,26365.000,25697.000,24263.000,23138.000,29984.000,29025.000,55274.000,52102.000,54386.000,49111.000,45464.000,43996.000,38629.000,32420.000,41413.000,39521.000,37499.000,36059.000,45271.000,42217.000,39998.000,37887.000,35619.000,34101.000,32160.000,29957.000,28114.000,26165.000,24089.000,22606.000,77801.000,260079.000,204966.000,198004.000,202519.000,521650.000,484398.000,272647.000,572530.000,480772.000,459363.000,506137.000,255320.000,256621.000,268927.000,320467.000,369311.000,800389.000,926218.000,551944.000,754522.000,893995.000,929229.000,3316320.000,3014898.000,2976575.000,2904637.000,3543040.000
