cd_conta,ds_conta,2010T1,2010T2,2010T3,2010T4,2011T1,2011T2,2011T3,2011T4,2012T1,2012T2,2012T3,2012T4,2013T1,2013T2,2013T3,2013T4,2014T1,2014T2,2014T3,2014T4,2015T1,2015T2,2015T3,2015T4,2016T1,2016T2,2016T3,2016T4,2017T1,2017T2,2017T3,2017T4,2018T1,2018T2,2018T3,2018T4,2019T1,2019T2,2019T3,2019T4,2020T1,2020T2,2020T3,2020T4,2021T1,2021T2,2021T3,2021T4,2022T1,2022T2,2022T3,2022T4,2023T1,2023T2,2023T3,2023T4,2024T1,2024T2,2024T3,2024T4,2025T1,2025T2,2025T3
3.01,Receita de Venda de Bens e/ou Serviços,6972793.000,6976894.000,7108206.000,11033781.000,10868794.000,11269779.000,11085070.000,13370843.000,12147451.000,12037419.000,12155164.000,14584427.000,13382864.000,13382920.000,14077085.000,16887393.000,14972273.000,15202900.000,15648672.000,19701155.000,17214000.000,16113000.000,16074000.000,19819000.000,17774000.000,-1090000.000,-1590000.000,26360000.000,10552000.000,10663000.000,10910000.000,12509000.000,11343000.000,11775000.000,12259000.000,14011000.000,12709000.000,13081000.000,13524000.000,17321000.000,19682000.000,1084000.000,523000.000,29964000.000,12452000.000,11879000.000,12084000.000,14876000.000,10069000.000,47000.000,335000.000,6870000.000,4496000.000,4755000.000,4742000.000,5257000.000,4586000.000,4489000.000,4494000.000,5221000.000,4767000.000,4676000.000,4556000.000
3.02,Custo dos Bens e/ou Serviços Vendidos,-5301738.000,-5342538.000,-5356121.000,-8241079.000,-8020396.000,-8282281.000,-8000370.000,-9629917.000,-8891241.000,-8779217.000,-8952144.000,-10498130.000,-9847460.000,-9832445.000,-10355955.000,-12668219.000,-11249821.000,-11253868.000,-11621474.000,-14454837.000,-13076000.000,-12248000.000,-12317000.000,-15293000.000,-13859000.000,1417000.000,1136000.000,-20627000.000,-8191000.000,-7791000.000,-8543000.000,-9406000.000,-8796000.000,-8677000.000,-9545000.000,-10816000.000,-9913000.000,-10263000.000,-10643000.000,-13626000.000,-15526000.000,-729000.000,-423000.000,-20826000.000,-9207000.000,-8868000.000,-9116000.000,-11150000.000,-7461000.000,-47000.000,-348000.000,-5163000.000,-3400000.000,-3573000.000,-3551000.000,-3909000.000,-3341000.000,-3224000.000,-3250000.000,-3803000.000,-3452000.000,-3396000.000,-3298000.000
3.03,Resultado Bruto,1671055.000,1634356.000,1752085.000,2792702.000,2848398.000,2987498.000,3084700.000,3740926.000,3256210.000,3258202.000,3203020.000,4086297.000,3535404.000,3550475.000,3721130.000,4219174.000,3722452.000,3949032.000,4027198.000,5246318.000,4138000.000,3865000.000,3757000.000,4526000.000,3915000.000,327000.000,-454000.000,5733000.000,2361000.000,2872000.000,2367000.000,3103000.000,2547000.000,3098000.000,2714000.000,3195000.000,2796000.000,2818000.000,2881000.000,3695000.000,4156000.000,355000.000,100000.000,9138000.000,3245000.000,3011000.000,2968000.000,3726000.000,2608000.000,0.000,-13000.000,1707000.000,1096000.000,1182000.000,1191000.000,1348000.000,1245000.000,1265000.000,1244000.000,1418000.000,1315000.000,1280000.000,1258000.000
3.04,Despesas/Receitas Operacionais,-1342791.000,-1361790.000,-1364811.000,-2179512.000,-2425217.000,-2556769.000,-2578690.000,-2963483.000,-2674607.000,-2655476.000,-2633666.000,-2970773.000,-2886644.000,-3155099.000,-2906356.000,-3129845.000,-2889946.000,-3074972.000,-3092577.000,-3883505.000,-3451000.000,-3458000.000,-3599000.000,-4055000.000,-3738000.000,-506000.000,710000.000,-5131000.000,-2048000.000,-2417000.000,-2164000.000,-2565000.000,-2266000.000,-2348000.000,-2322000.000,-2441000.000,-2338000.000,-2407000.000,-2425000.000,-3054000.000,-3842000.000,247000.000,-43000.000,-7482000.000,-2918000.000,-2710000.000,-2869000.000,-2763000.000,-2432000.000,46000.000,-76000.000,-2405000.000,-1201000.000,-1233000.000,-388000.000,-1318000.000,-1364000.000,-1213000.000,-1192000.000,-1839000.000,-1276000.000,-1142000.000,-1211000.000
3.04.02,Despesas Gerais e Administrativas,-232026.000,-160412.000,-187267.000,-332971.000,-378078.000,-431119.000,-423484.000,-450416.000,-437336.000,-416296.000,-369638.000,-530589.000,-402738.000,-365039.000,-374533.000,-342424.000,-345515.000,-323737.000,-369694.000,-445054.000,-461000.000,-397000.000,-444000.000,-415000.000,-488000.000,30000.000,76000.000,-502000.000,-227000.000,-232000.000,-235000.000,-278000.000,-241000.000,-251000.000,-250000.000,-315000.000,-269000.000,-255000.000,-279000.000,-120000.000,-501000.000,-7000.000,-9000.000,-1071000.000,-466000.000,-389000.000,-395000.000,-458000.000,-420000.000,12000.000,-8000.000,-182000.000,-131000.000,-133000.000,-156000.000,-154000.000,-153000.000,-174000.000,-157000.000,-164000.000,-185000.000,-146000.000,-145000.000
3.04.05,Outras Despesas Operacionais,-147223.000,-142077.000,-107070.000,-159603.000,-172536.000,-169419.000,-225293.000,-247922.000,-192251.000,-300231.000,-295202.000,-376840.000,-196580.000,-531089.000,-218687.000,-854794.000,-218126.000,-256673.000,-224680.000,-562521.000,-297000.000,-325000.000,-477000.000,-546000.000,-318000.000,-414000.000,393000.000,-935000.000,-156000.000,-498000.000,-324000.000,-380000.000,-253000.000,-299000.000,-266000.000,-238000.000,-380000.000,-407000.000,-468000.000,-617000.000,-816000.000,225000.000,-17000.000,-1267000.000,-548000.000,-536000.000,-612000.000,-164000.000,-432000.000,3000.000,-47000.000,-889000.000,-300000.000,-280000.000,-305000.000,-345000.000,-461000.000,-313000.000,-317000.000,-893000.000,-343000.000,-255000.000,-338000.000
3.04.06,Resultado de Equivalência Patrimonial,22204.000,18304.000,11255.000,-17264.000,10547.000,2684.000,11276.000,10318.000,4852.000,-2667.000,9678.000,-1044.000,8855.000,3922.000,15573.000,18960.000,21682.000,27470.000,27015.000,31833.000,28000.000,34000.000,22000.000,28000.000,32000.000,-3000.000,-9000.000,40000.000,-8000.000,-15000.000,-11000.000,-26000.000,-33000.000,-11000.000,-8000.000,85000.000,-17000.000,-10000.000,18000.000,11000.000,-66000.000,96000.000,61000.000,7000.000,-14000.000,1000.000,-24000.000,-10000.000,-86000.000,29000.000,5000.000,-153000.000,-37000.000,-27000.000,817000.000,15000.000,16000.000,16000.000,17000.000,15000.000,17000.000,19000.000,17000.000
3.05,Resultado Antes do Resultado Financeiro e dos Tributos,328264.000,272566.000,387274.000,613190.000,423181.000,430729.000,506010.000,777443.000,581603.000,602726.000,569354.000,1115524.000,648760.000,395376.000,814774.000,1089329.000,832506.000,874060.000,934621.000,1362813.000,687000.000,407000.000,158000.000,471000.000,177000.000,-179000.000,256000.000,602000.000,313000.000,455000.000,203000.000,538000.000,281000.000,750000.000,392000.000,754000.000,458000.000,411000.000,456000.000,641000.000,314000.000,602000.000,57000.000,1656000.000,327000.000,301000.000,99000.000,963000.000,176000.000,46000.000,-89000.000,-698000.000,-105000.000,-51000.000,803000.000,30000.000,-119000.000,52000.000,52000.000,-421000.000,39000.000,138000.000,47000.000
3.06,Resultado Financeiro,-101240.000,-176534.000,-187727.000,-357500.000,-325725.000,-336012.000,-327929.000,-343042.000,-335750.000,-284728.000,-271935.000,-300460.000,-254355.000,-299658.000,-311563.000,-327873.000,-339020.000,-361139.000,-377504.000,-430337.000,-282000.000,-417000.000,-344000.000,-610000.000,-317000.000,-273000.000,113000.000,-426000.000,-182000.000,-188000.000,-154000.000,-206000.000,-132000.000,-147000.000,-135000.000,-60000.000,-289000.000,-279000.000,-147000.000,-491000.000,-426000.000,-47000.000,-14000.000,-241000.000,-292000.000,-236000.000,-372000.000,-421000.000,-303000.000,-69000.000,60000.000,-438000.000,-332000.000,-338000.000,-170000.000,-169000.000,-297000.000,-320000.000,-311000.000,-313000.000,-318000.000,-304000.000,-317000.000
3.06.01,Receitas Financeiras,77617.000,64640.000,85283.000,104158.000,133372.000,138801.000,171447.000,149630.000,145624.000,151013.000,162678.000,133972.000,142626.000,128048.000,145504.000,226573.000,178885.000,154066.000,158515.000,195534.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
