cd_conta,ds_conta,2010T1,2010T2,2010T3,2010T4,2011T1,2011T2,2011T3,2011T4,2012T1,2012T2,2012T3,2012T4,2013T1,2013T2,2013T3,2013T4,2014T1,2014T2,2014T3,2014T4,2015T1,2015T2,2015T3,2015T4,2016T1,2016T2,2016T3,2016T4,2017T1,2017T2,2017T3,2017T4,2018T1,2018T2,2018T3,2018T4,2019T1,2019T2,2019T3,2019T4,2020T1,2020T2,2020T3,2020T4,2021T1,2021T2,2021T3,2021T4,2022T1,2022T2,2022T3,2022T4,2023T1,2023T2,2023T3,2023T4,2024T1,2024T2,2024T3,2024T4,2025T1,2025T2,2025T3
3.01,Receita de Venda de Bens e/ou Serviços,18801.000,22630.000,29224.000,27800.000,40538.000,43953.000,41672.000,42116.000,75669.000,65940.000,133076.000,216255.000,196098.000,395133.000,317267.000,530333.000,586771.000,489306.000,353768.000,368247.000,373784.000,313787.000,365971.000,465091.000,438529.000,438348.000,613017.000,671089.000,445436.000,485522.000,858300.000,932515.000,509867.000,756559.000,1121957.000,740724.000,611380.000,555784.000,858279.000,1111926.000,939110.000,518664.000,562028.000,1223507.000,951352.000,962544.000,1528094.000,1682451.000,759000.000,1348653.000,1703997.000,2316953.000,2459203.000,2523334.000,2380487.000,2727871.000,2004692.000,1943032.000,2581226.000,4858555.000,4423556.000,3513980.000,4428021.000
3.02,Custo dos Bens e/ou Serviços Vendidos,-43089.000,-23431.000,-34285.000,-15677.000,-26851.000,-42929.000,-44179.000,-49819.000,-81809.000,-63235.000,-154500.000,-298010.000,-312608.000,-418331.000,-303821.000,-472287.000,-494779.000,-439603.000,-247556.000,-397364.000,-330365.000,-270668.000,-310550.000,-207255.000,-368673.000,-327477.000,-432789.000,-300104.000,-220724.000,-295392.000,-537805.000,-557717.000,-288146.000,-431130.000,-685100.000,-470716.000,-330605.000,-293363.000,-569484.000,-706142.000,-523066.000,-244858.000,-308674.000,-668781.000,-580262.000,-577578.000,-1019007.000,-1004859.000,-390695.000,-860377.000,-1314754.000,-1685453.000,-1392282.000,-1486254.000,-1634657.000,-1866552.000,-1045621.000,-1047147.000,-1611585.000,-3729669.000,-3102001.000,-2175458.000,-3055578.000
3.03,Resultado Bruto,-24288.000,-801.000,-5061.000,12123.000,13687.000,1024.000,-2507.000,-7703.000,-6140.000,2705.000,-21424.000,-81755.000,-116510.000,-23198.000,13446.000,58046.000,91992.000,49703.000,106212.000,-29117.000,43419.000,43119.000,55421.000,257836.000,69856.000,110871.000,180228.000,370985.000,224712.000,190130.000,320495.000,374798.000,221721.000,325429.000,436857.000,270008.000,280775.000,262421.000,288795.000,405784.000,416044.000,273806.000,253354.000,554726.000,371090.000,384966.000,509087.000,677592.000,368305.000,488276.000,389243.000,631500.000,1066921.000,1037080.000,745830.000,861319.000,959071.000,895885.000,969641.000,1128886.000,1321555.000,1338522.000,1372443.000
3.04,Despesas/Receitas Operacionais,-52561.000,-72282.000,-55197.000,-69825.000,-60962.000,-60131.000,-72822.000,-147670.000,-76636.000,-71091.000,-67918.000,-99292.000,-123531.000,-88690.000,-72092.000,-74644.000,-34428.000,-24167.000,27795.000,-671699.000,-53819.000,230097.000,-28564.000,-417742.000,-50672.000,-90128.000,-43384.000,12317.000,-66840.000,-81954.000,-98235.000,-157249.000,-66807.000,103100.000,-92549.000,-79669.000,-41694.000,-110308.000,-92741.000,-26393.000,-109676.000,-94319.000,-91125.000,-86036.000,-77040.000,-156526.000,-125995.000,8665.000,-19022.000,-151704.000,30481.000,-453124.000,-313757.000,-230253.000,-252316.000,-242501.000,-218803.000,-169221.000,-215971.000,-1137579.000,-348681.000,-331980.000,-309844.000
3.04.02,Despesas Gerais e Administrativas,-47969.000,-56043.000,-50824.000,-71331.000,-51196.000,-58084.000,-64580.000,-104074.000,-64332.000,-62593.000,-68461.000,-84898.000,-39029.000,-41983.000,-47804.000,-38445.000,-36791.000,-18129.000,-25626.000,-92467.000,-25994.000,-22387.000,-15239.000,-67462.000,-26982.000,-30911.000,-43204.000,-73165.000,-63516.000,-71378.000,-82139.000,-135969.000,-66856.000,-83363.000,-90255.000,-89618.000,-66003.000,-99632.000,-86332.000,-121154.000,-86136.000,-109036.000,-112928.000,-140437.000,-99186.000,-163316.000,-124089.000,-158177.000,-139778.000,-178510.000,-183695.000,-375138.000,-314256.000,-283367.000,-262488.000,-241478.000,-215145.000,-196744.000,-212461.000,-443853.000,-404882.000,-429278.000,-448793.000
3.04.05,Outras Despesas Operacionais,-4592.000,-12878.000,-4876.000,-8053.000,-4563.000,-368.000,-333.000,-31798.000,-482.000,-94.000,-4.000,-1661.000,-1522.000,-5064.000,-1585.000,-34937.000,-12146.000,-13749.000,-378683.000,-438740.000,-225.000,-3609.000,-5381.000,-145543.000,-14617.000,-50982.000,9745.000,-108341.000,-3966.000,-1981.000,-9856.000,-39991.000,-1940.000,-1429.000,-3374.000,6730.000,-9416.000,-9832.000,-13046.000,-35267.000,-18872.000,-6085.000,-4154.000,8065.000,-2983.000,-8113.000,-2023.000,12918.000,-4122.000,-30572.000,-2524.000,-104827.000,-680.000,0.000,0.000,-2271.000,-6742.000,-7800.000,-6302.000,-683395.000,0.000,0.000,0.000
3.04.06,Resultado de Equivalência Patrimonial,0.000,-4101.000,0.000,2566.000,-5209.000,-1785.000,-8492.000,-12231.000,-12397.000,-8619.000,-240.000,-12979.000,-83491.000,-45114.000,-22753.000,-1654.000,-7361.000,-35219.000,12518.000,-140593.000,-27845.000,-44180.000,-8180.000,32895.000,-9669.000,-8412.000,-11396.000,-11334.000,-140.000,-10036.000,-6240.000,-9954.000,-2237.000,-4059.000,-1002.000,-1583.000,-878.000,-229.000,-1989.000,757.000,-6377.000,-843.000,-1141.000,-402.000,47.000,-179.000,117.000,-708.000,604.000,722.000,739.000,734.000,387.000,328.000,232.000,125.000,440.000,64.000,2792.000,3545.000,455.000,772.000,434.000
3.05,Resultado Antes do Resultado Financeiro e dos Tributos,-76849.000,-73083.000,-60258.000,-57702.000,-47275.000,-59107.000,-75329.000,-155373.000,-82776.000,-68386.000,-89342.000,-181047.000,-240041.000,-111888.000,-58646.000,-16598.000,57564.000,25536.000,134007.000,-700816.000,-10400.000,273216.000,26857.000,-159906.000,19184.000,20743.000,136844.000,383302.000,157872.000,108176.000,222260.000,217549.000,154914.000,428529.000,344308.000,190339.000,239081.000,152113.000,196054.000,379391.000,306368.000,179487.000,162229.000,468690.000,294050.000,228440.000,383092.000,686257.000,349283.000,336572.000,419724.000,178376.000,753164.000,806827.000,493514.000,618818.000,740268.000,726664.000,753670.000,-8693.000,972874.000,1006542.000,1062599.000
3.06,Resultado Financeiro,-25477.000,-27049.000,-42265.000,49046.000,-15475.000,-46322.000,139042.000,-279632.000,-11373.000,-69281.000,-18025.000,-28862.000,-77827.000,-162929.000,-98679.000,-166661.000,-124294.000,-134541.000,-97653.000,-153567.000,-119793.000,412862.000,-159231.000,-115744.000,-120053.000,-129852.000,-122733.000,-175722.000,-155691.000,-132649.000,-122269.000,-110194.000,-95953.000,-128441.000,-129222.000,-150716.000,-84554.000,-110625.000,-93493.000,-121508.000,-64542.000,-64801.000,-96044.000,-74267.000,-41000.000,-49829.000,56542.000,-152233.000,-99395.000,-158335.000,-113705.000,-395727.000,-435153.000,-308277.000,-635548.000,-1011788.000,-707078.000,-918690.000,-477761.000,-1458158.000,-253297.000,-251784.000,-373036.000
3.06.01,Receitas Financeiras,60307.000,67562.000,36305.000,-88281.000,22593.000,300135.000,518476.000,745683.000,180337.000,-220905.000,110980.000,94867.000,12701.000,19940.000,19806.000,36066.000,50517.000,15190.000,43939.000,22068.000,21580.000,550834.000,26672.000,51393.000,40356.000,47303.000,39997.000,38257.000,39674.000,31052.000,18536.000,25036.000,34227.000,58680.000,40360.000,53445.000,67885.000,40528.000,49817.000,20360.000,62811.000,29290.000,57356.000,42601.000,44261.000,24398.000,142480.000,-59254.000,46074.000,50811.000,230390.000,213463.000,276357.000,419206.000,32492.000,393996.000,95707.000,103201.000,200195.000,198637.000,643440.000,477511.000,325287.000
