cd_conta,conta,2018T1,2021T1,2021T2,2021T3,2021T4,2022T1,2022T2,2022T3,2022T4,2023T1,2023T2,2023T3,2023T4,2024T1,2024T2,2024T3,2024T4,2025T1,2025T2,2025T3
6.01,Caixa Líquido das Atividades Operacionais,-9824.0,-458960.0,-124013.0,-194494.0,-78277.0,-397737.0,79557.0,-190244.0,-44478.0,170838.0,208906.0,248424.0,281079.0,96297.0,99348.0,-129400.0,-400.0,-330286.0,-265370.0,-133715.0
6.01.DA,Depreciação e Amortização,2217.0,7368.0,7707.0,9417.0,13814.0,12787.0,16444.0,14868.0,15110.0,12517.0,13456.0,21595.0,20299.0,15902.0,14905.0,14409.0,16664.0,13982.0,27239.0,40796.0
6.02,Caixa Líquido Atividades de Investimento,-5860.0,-29970.0,-28674.0,-25089.0,-111889.0,-60990.0,-93162.0,-29874.0,-60296.0,-24542.0,-40183.0,-42489.0,-13620.0,-14993.0,-8697.0,-7225.0,-16957.0,-15178.0,-27120.0,-41484.0
6.03,Caixa Líquido Atividades de Financiamento,-10743.0,538480.0,-38142.0,1558591.0,-108624.0,-161218.0,-245219.0,252942.0,254122.0,82987.0,-159356.0,-209458.0,-119358.0,-177720.0,-22363.0,-144361.0,18323.0,76754.0,51754.0,-93246.0
6.04,Variação Cambial s/ Caixa e Equivalentes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-366.0,529.0,4231.0,-1734.0,3688.0,-2955.0,-4944.0,-5771.0
6.05,Aumento (Redução) de Caixa e Equivalentes,-26427.0,49550.0,-190829.0,1339008.0,-298790.0,-619945.0,-258824.0,32824.0,149348.0,229283.0,9367.0,-3523.0,147735.0,-95887.0,72519.0,-282720.0,4654.0,-271665.0,-245680.0,-274216.0
