cd_conta,conta,2018T1,2018T2,2018T3,2018T4,2019T1,2019T2,2019T3,2019T4,2020T1,2020T2,2020T3,2020T4,2021T1,2021T2,2021T3,2021T4,2022T1,2022T2,2022T3,2022T4,2023T1,2023T2,2023T3,2023T4,2024T1,2024T2,2024T3,2024T4,2025T1,2025T2,2025T3
6.01,Caixa Líquido das Atividades Operacionais,13915.000,-145083.000,125580.000,364124.000,119562.000,139327.000,391529.000,201470.000,-40108.000,-133534.000,89942.000,688348.000,-290289.000,-35769.000,327266.000,479585.000,-383425.000,-250543.000,130463.000,1593879.000,-9814.000,252194.000,646471.000,71400.000,93417.000,310499.000,785262.000,295869.000,189366.000,268488.000,680610.000
6.01.DA,Depreciação e Amortização,52685.000,106139.000,159515.000,-113115.000,129593.000,260596.000,392684.000,-254155.000,60237.000,121102.000,182082.000,-117089.000,56959.000,59936.000,61608.000,68152.000,80815.000,163553.000,247698.000,-197006.000,88158.000,178226.000,271782.000,-170513.000,89404.000,175414.000,261630.000,-177405.000,85789.000,170136.000,255955.000
6.02,Caixa Líquido Atividades de Investimento,-94858.000,-113178.000,-172686.000,134314.000,-89862.000,-163276.000,-241013.000,172845.000,-32595.000,-76534.000,-128380.000,-22490.000,-72548.000,-134539.000,-123959.000,-240278.000,-177666.000,-291570.000,-388560.000,386208.000,-73211.000,-129627.000,-180987.000,149402.000,-54174.000,-99691.000,-171998.000,34101.000,-134807.000,-218157.000,-351752.000
6.03,Caixa Líquido Atividades de Financiamento,-91199.000,-8711.000,-82229.000,84258.000,-340822.000,-326747.000,-407790.000,545880.000,-94443.000,1021968.000,913013.000,-1123137.000,-107851.000,10796.000,-112884.000,-150662.000,171393.000,605437.000,436062.000,-1207838.000,-135072.000,-835814.000,-1019968.000,746523.000,-177149.000,-756267.000,-819736.000,807504.000,-264885.000,-620841.000,-824817.000
6.04,Variação Cambial s/ Caixa e Equivalentes,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6.05,Aumento (Redução) de Caixa e Equivalentes,-172142.000,-266972.000,-129335.000,582696.000,-311122.000,-350696.000,-257274.000,920195.000,-167146.000,811900.000,874575.000,-457279.000,-470688.000,-159512.000,90423.000,88645.000,-389698.000,63324.000,177965.000,772249.000,-218097.000,-713247.000,-554484.000,967325.000,-137906.000,-545459.000,-206472.000,1137474.000,-210326.000,-570510.000,-495959.000
