cd_conta,conta,2020T3,2021T1,2021T2,2021T3,2021T4,2022T1,2022T2,2022T3,2022T4,2023T1,2023T2,2023T3,2023T4,2024T1,2024T2,2024T3,2024T4,2025T1,2025T2,2025T3
6.01,Caixa Líquido das Atividades Operacionais,0.000,0.000,0.000,126018.000,39176.000,-21526.000,24892.000,90343.000,109081.000,83374.000,115006.000,144180.000,86535.000,93465.000,102907.000,156289.000,107880.000,76202.000,187128.000,419085.000
6.01.DA,Depreciação e Amortização,0.000,0.000,0.000,61617.000,24096.000,27620.000,57443.000,89981.000,-47679.000,39530.000,40509.000,40585.000,42903.000,44230.000,44987.000,45290.000,46459.000,47722.000,95670.000,143676.000
6.02,Caixa Líquido Atividades de Investimento,0.000,0.000,0.000,-149597.000,-163059.000,-62720.000,-144380.000,-272532.000,83226.000,-65336.000,-55319.000,-54250.000,-441627.000,-50526.000,-49282.000,40641.000,-21363.000,-51513.000,-129744.000,-224128.000
6.03,Caixa Líquido Atividades de Financiamento,0.000,0.000,0.000,-275332.000,652709.000,-91501.000,-161827.000,-229070.000,187753.000,125910.000,117675.000,-124886.000,1620.000,-62737.000,-65742.000,-51097.000,-180101.000,-53267.000,-107737.000,-164223.000
6.04,Variação Cambial s/ Caixa e Equivalentes,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-62068.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6.05,Aumento (Redução) de Caixa e Equivalentes,0.000,0.000,0.000,-298911.000,528826.000,-175747.000,-281315.000,-411259.000,380060.000,143948.000,177362.000,-34956.000,-415540.000,-19798.000,-12117.000,145833.000,-93584.000,-28578.000,-50353.000,30734.000
